id,city,city_ascii,state_id,state_name,county_name,lat,lng,population
23596,Morgan City,Morgan City,MS,Mississippi,Leflore,33.3787,-90.3461,264
23597,Riverton,Riverton,CT,Connecticut,Litchfield,41.9631,-73.0166,264
23598,Dannebrog,Dannebrog,NE,Nebraska,Howard,41.1185,-98.5456,264
23599,Grand Cane,Grand Cane,LA,Louisiana,De Soto,32.0836,-93.8088,264
23600,North Bend,North Bend,PA,Pennsylvania,Clinton,41.3473,-77.7026,264
23601,Randolph,Randolph,IA,Iowa,Fremont,40.8731,-95.5647,263
23602,Cooper Landing,Cooper Landing,AK,Alaska,Kenai Peninsula,60.4945,-149.8410,263
23603,Gorham,Gorham,IL,Illinois,Jackson,37.7151,-89.4831,263
23604,East Springfield,East Springfield,OH,Ohio,Jefferson,40.4474,-80.8599,263
23605,Gackle,Gackle,ND,North Dakota,Logan,46.6264,-99.1412,263
23606,Stanley,Stanley,ID,Idaho,Custer,44.2154,-114.9364,263
23607,Mossville,Mossville,IL,Illinois,Peoria,40.8164,-89.5707,263
23608,Browning,Browning,MO,Missouri,Linn,40.0348,-93.1600,263
23609,Davenport Center,Davenport Center,NY,New York,Delaware,42.4458,-74.9088,263
23610,Olmito and Olmito,Olmito and Olmito,TX,Texas,Starr,26.3400,-98.6420,263
23611,Clarksdale,Clarksdale,MO,Missouri,DeKalb,39.8139,-94.5508,263
23612,Joppa,Joppa,IL,Illinois,Massac,37.2070,-88.8447,263
23613,Blue Valley,Blue Valley,CO,Colorado,Clear Creek,39.6996,-105.4921,263
23614,Westhope,Westhope,ND,North Dakota,Bottineau,48.9112,-101.0176,263
23615,Magnolia,Magnolia,IL,Illinois,Putnam,41.1141,-89.1958,263
23616,Hancock,Hancock,IA,Iowa,Pottawattamie,41.3924,-95.3636,263
23617,Youngstown,Youngstown,PA,Pennsylvania,Westmoreland,40.2798,-79.3659,263
23618,Tilden,Tilden,TX,Texas,McMullen,28.4600,-98.5487,263
23619,Haugen,Haugen,WI,Wisconsin,Barron,45.6078,-91.7788,263
23620,Lemon Cove,Lemon Cove,CA,California,Tulare,36.3809,-119.0284,263
23621,Laketown,Laketown,UT,Utah,Rich,41.8275,-111.3242,262
23622,Valle,Valle,AZ,Arizona,Coconino,35.6598,-112.1637,262
23623,Portersville,Portersville,PA,Pennsylvania,Butler,40.9243,-80.1469,262
23624,Armstrong,Armstrong,MO,Missouri,Howard,39.2692,-92.7042,262
23625,Curtiss,Curtiss,WI,Wisconsin,Clark,44.9521,-90.4350,262
23626,Harrisonburg,Harrisonburg,LA,Louisiana,Catahoula,31.7681,-91.8250,262
23627,Clayville,Clayville,NY,New York,Oneida,42.9748,-75.2489,262
23628,Windsor,Windsor,SC,South Carolina,Aiken,33.4809,-81.5137,262
23629,Wellston,Wellston,MI,Michigan,Manistee,44.2179,-85.9620,262
23630,Sagaponack,Sagaponack,NY,New York,Suffolk,40.9302,-72.2726,262
23631,Gladstone,Gladstone,ND,North Dakota,Stark,46.8595,-102.5701,262
23632,Breaks,Breaks,VA,Virginia,Buchanan,37.3004,-82.2758,262
23633,Jeff,Jeff,KY,Kentucky,Perry,37.2094,-83.1394,262
23634,Hayes Center,Hayes Center,NE,Nebraska,Hayes,40.5110,-101.0204,262
23635,Mekoryuk,Mekoryuk,AK,Alaska,Bethel,60.3704,-166.2670,262
23636,Dry Creek,Dry Creek,AK,Alaska,Southeast Fairbanks,63.6255,-144.6364,262
23637,Aristes,Aristes,PA,Pennsylvania,Columbia,40.8156,-76.3395,262
23638,Osgood,Osgood,OH,Ohio,Darke,40.3395,-84.4960,262
23639,Grand Lake,Grand Lake,CO,Colorado,Grand,40.2502,-105.8232,262
23640,Oden,Oden,AR,Arkansas,Montgomery,34.6215,-93.7862,262
23641,Sugarloaf,Sugarloaf,CO,Colorado,Boulder,40.0189,-105.4078,262
23642,Klickitat,Klickitat,WA,Washington,Klickitat,45.8180,-121.1626,262
23643,Damascus,Damascus,GA,Georgia,Early,31.2989,-84.7170,262
23644,Kennedy,Kennedy,NY,New York,Chautauqua,42.1590,-79.0982,261
23645,Belfry,Belfry,KY,Kentucky,Pike,37.6194,-82.2684,261
23646,Moro,Moro,AR,Arkansas,Lee,34.7920,-90.9880,261
23647,Oakwood Park,Oakwood Park,MO,Missouri,Clay,39.2047,-94.5738,261
23648,Kingston,Kingston,MO,Missouri,Caldwell,39.6425,-94.0384,261
23649,Lineville,Lineville,IA,Iowa,Wayne,40.5870,-93.5232,261
23650,Flat Rock,Flat Rock,OH,Ohio,Seneca,41.2353,-82.8593,261
23651,Skyline,Skyline,MN,Minnesota,Blue Earth,44.1406,-94.0341,261
23652,Long Pine,Long Pine,NE,Nebraska,Brown,42.5353,-99.7027,261
23653,De Soto,De Soto,MS,Mississippi,Clarke,31.9699,-88.7205,261
23654,St. Mary,St. Mary,MO,Missouri,Ste. Genevieve,37.8737,-89.9497,261
23655,Talmage,Talmage,NE,Nebraska,Otoe,40.5315,-96.0237,261
23656,Custar,Custar,OH,Ohio,Wood,41.2846,-83.8438,261
23657,Skyland,Skyland,NV,Nevada,Douglas,39.0265,-119.9221,261
23658,Tarsney Lakes,Tarsney Lakes,MO,Missouri,Jackson,38.9506,-94.2050,261
23659,Cherokee Pass,Cherokee Pass,MO,Missouri,Madison,37.4873,-90.2960,261
23660,Shamrock Lakes,Shamrock Lakes,IN,Indiana,Blackford,40.4117,-85.4262,261
23661,Gasconade,Gasconade,MO,Missouri,Gasconade,38.6703,-91.5600,261
23662,Charlo,Charlo,MT,Montana,Lake,47.4427,-114.1716,261
23663,Smith Island,Smith Island,MD,Maryland,Somerset,37.9748,-76.0251,261
23664,Acampo,Acampo,CA,California,San Joaquin,38.1735,-121.2797,261
23665,Heflin,Heflin,LA,Louisiana,Webster,32.4565,-93.2683,260
23666,Peterson,Peterson,MN,Minnesota,Fillmore,43.7868,-91.8333,260
23667,Radisson,Radisson,WI,Wisconsin,Sawyer,45.7678,-91.2180,260
23668,Stanford,Stanford,MT,Montana,Judith Basin,47.1521,-110.2190,260
23669,Omer,Omer,MI,Michigan,Arenac,44.0487,-83.8565,260
23670,Pitsburg,Pitsburg,OH,Ohio,Darke,39.9871,-84.4880,260
23671,St. Francisville,St. Francisville,MO,Missouri,Clark,40.4497,-91.5720,260
23672,East Poultney,East Poultney,VT,Vermont,Rutland,43.5259,-73.2107,260
23673,Medon,Medon,TN,Tennessee,Madison,35.4556,-88.8636,260
23674,Taylorstown,Taylorstown,PA,Pennsylvania,Washington,40.1567,-80.3865,260
23675,Koosharem,Koosharem,UT,Utah,Sevier,38.5134,-111.8819,260
23676,Trent,Trent,OR,Oregon,Lane,43.9429,-122.8575,260
23677,Venango,Venango,PA,Pennsylvania,Crawford,41.7727,-80.1121,260
23678,Cabery,Cabery,IL,Illinois,Ford,40.9958,-88.2037,260
23679,Truchas,Truchas,NM,New Mexico,Rio Arriba,36.0338,-105.8095,260
23680,Greasy,Greasy,OK,Oklahoma,Adair,35.6698,-94.7003,260
23681,Alexander,Alexander,ND,North Dakota,McKenzie,47.8393,-103.6426,259
23682,Owaneco,Owaneco,IL,Illinois,Christian,39.4815,-89.1950,259
23683,Bovill,Bovill,ID,Idaho,Latah,46.8585,-116.3935,259
23684,Marquette,Marquette,NE,Nebraska,Hamilton,41.0063,-98.0098,259
23685,Chelsea,Chelsea,IA,Iowa,Tama,41.9204,-92.3945,259
23686,Tajique,Tajique,NM,New Mexico,Torrance,34.7601,-106.3010,259
23687,St. Petersburg,St. Petersburg,PA,Pennsylvania,Clarion,41.1610,-79.6545,259
23688,Rosedale,Rosedale,NM,New Mexico,Grant,32.7694,-108.2417,259
23689,Verona,Verona,IL,Illinois,Grundy,41.2157,-88.5050,259
23690,Lake Lorraine,Lake Lorraine,WI,Wisconsin,Walworth,42.7330,-88.7374,259
23691,Bruce,Bruce,SD,South Dakota,Brookings,44.4378,-96.8906,259
23692,River Bottom,River Bottom,OK,Oklahoma,Muskogee,35.6357,-95.2378,259
23693,Prescott,Prescott,MI,Michigan,Ogemaw,44.1916,-83.9323,259
23694,Munich,Munich,ND,North Dakota,Cavalier,48.6729,-98.8385,259
23695,Dundas,Dundas,IL,Illinois,Richland,38.8346,-88.0855,259
23696,Roaring Springs,Roaring Springs,TX,Texas,Motley,33.8992,-100.8561,259
23697,Diamondhead Lake,Diamondhead Lake,IA,Iowa,Guthrie,41.5507,-94.2580,258
23698,Beal City,Beal City,MI,Michigan,Isabella,43.6692,-84.9086,258
23699,Maalaea,Maalaea,HI,Hawaii,Maui,20.8047,-156.4898,258
23700,St. Francis,St. Francis,AR,Arkansas,Clay,36.4556,-90.1428,258
23701,Lake Lillian,Lake Lillian,MN,Minnesota,Kandiyohi,44.9458,-94.8801,258
23702,Dune Acres,Dune Acres,IN,Indiana,Porter,41.6448,-87.0960,258
23703,Glencoe,Glencoe,LA,Louisiana,St. Mary,29.8111,-91.6703,258
23704,Ambrose,Ambrose,GA,Georgia,Coffee,31.5945,-83.0137,258
23705,Ridgeway,Ridgeway,IA,Iowa,Winneshiek,43.2971,-91.9924,258
23706,Redford,Redford,NY,New York,Clinton,44.6063,-73.8114,258
23707,Gause,Gause,TX,Texas,Milam,30.7874,-96.7224,258
23708,Henning,Henning,IL,Illinois,Vermilion,40.3069,-87.7010,258
23709,Haviland,Haviland,OH,Ohio,Paulding,41.0178,-84.5853,258
23710,Valley Park,Valley Park,MS,Mississippi,Issaquena,32.6371,-90.8619,258
23711,Weogufka,Weogufka,AL,Alabama,Coosa,33.0219,-86.3096,258
23712,Cuba,Cuba,KS,Kansas,Republic,39.8023,-97.4576,258
23713,Rock River,Rock River,WY,Wyoming,Albany,41.7317,-105.9752,258
23714,Losantville,Losantville,IN,Indiana,Randolph,40.0237,-85.1836,258
23715,Gordon,Gordon,AL,Alabama,Houston,31.1436,-85.0925,258
23716,Glen Aubrey,Glen Aubrey,NY,New York,Broome,42.2623,-76.0003,258
23717,Sheldon,Sheldon,WI,Wisconsin,Rusk,45.3119,-90.9567,258
23718,Severn,Severn,NC,North Carolina,Northampton,36.5143,-77.1893,258
23719,Deer Park,Deer Park,WI,Wisconsin,St. Croix,45.1887,-92.3879,258
23720,Osage,Osage,MN,Minnesota,Becker,46.9284,-95.2586,258
23721,Macdona,Macdona,TX,Texas,Bexar,29.3205,-98.6973,258
23722,Los Angeles,Los Angeles,TX,Texas,Willacy,26.4947,-97.7862,258
23723,Gerton,Gerton,NC,North Carolina,Henderson,35.4758,-82.3504,258
23724,New Canton,New Canton,IL,Illinois,Pike,39.6371,-91.0983,257
23725,Buck Creek,Buck Creek,IN,Indiana,Tippecanoe,40.4874,-86.7622,257
23726,Wellsville,Wellsville,PA,Pennsylvania,York,40.0513,-76.9408,257
23727,Backus,Backus,MN,Minnesota,Cass,46.8207,-94.5148,257
23728,Risco,Risco,MO,Missouri,New Madrid,36.5513,-89.8186,257
23729,Holy Cross,Holy Cross,AK,Alaska,Yukon-Koyukuk,62.1868,-159.8198,257
23730,Pymatuning North,Pymatuning North,PA,Pennsylvania,Crawford,41.6660,-80.4648,257
23731,Manor Creek,Manor Creek,KY,Kentucky,Jefferson,38.2981,-85.5873,257
23732,New Holland,New Holland,IL,Illinois,Logan,40.1835,-89.5825,257
23733,Bond,Bond,MS,Mississippi,Stone,30.8970,-89.1637,257
23734,North Loup,North Loup,NE,Nebraska,Valley,41.4955,-98.7726,257
23735,Riverton,Riverton,IA,Iowa,Fremont,40.6871,-95.5686,257
23736,Keene,Keene,CA,California,Kern,35.2335,-118.6098,257
23737,Bourneville,Bourneville,OH,Ohio,Ross,39.2828,-83.1596,257
23738,Pulaski,Pulaski,IL,Illinois,Pulaski,37.2163,-89.2078,257
23739,Newton Hamilton,Newton Hamilton,PA,Pennsylvania,Mifflin,40.3925,-77.8354,257
23740,Jacob City,Jacob City,FL,Florida,Jackson,30.8925,-85.4108,257
23741,Hickory,Hickory,KY,Kentucky,Graves,36.8174,-88.6485,256
23742,Waterford,Waterford,VA,Virginia,Loudoun,39.1859,-77.6109,256
23743,Decker,Decker,IN,Indiana,Knox,38.5184,-87.5240,256
23744,Pulaski,Pulaski,GA,Georgia,Candler,32.3904,-81.9565,256
23745,Emmett,Emmett,MI,Michigan,St. Clair,42.9934,-82.7653,256
23746,Yankee Hill,Yankee Hill,CA,California,Butte,39.7007,-121.5147,256
23747,Hunter,Hunter,ND,North Dakota,Cass,47.1904,-97.2131,256
23748,Rensselaer,Rensselaer,MO,Missouri,Ralls,39.6692,-91.5387,256
23749,Centerview,Centerview,MO,Missouri,Johnson,38.7462,-93.8442,256
23750,Chupadero,Chupadero,NM,New Mexico,Santa Fe,35.8144,-105.9198,256
23751,Burbank,Burbank,OH,Ohio,Wayne,40.9862,-81.9949,256
23752,South Shore,South Shore,SD,South Dakota,Codington,45.1016,-96.9300,256
23753,Boydton,Boydton,VA,Virginia,Mecklenburg,36.6660,-78.3908,256
23754,Metaline Falls,Metaline Falls,WA,Washington,Pend Oreille,48.8615,-117.3718,256
23755,Loganville,Loganville,WI,Wisconsin,Sauk,43.4389,-90.0371,256
23756,Peetz,Peetz,CO,Colorado,Logan,40.9617,-103.1139,256
23757,Dellroy,Dellroy,OH,Ohio,Carroll,40.5550,-81.1992,256
23758,Detmold,Detmold,MD,Maryland,Allegany,39.5574,-78.9912,256
23759,Trenton,Trenton,NC,North Carolina,Jones,35.0640,-77.3553,256
23760,Ludlow Falls,Ludlow Falls,OH,Ohio,Miami,39.9981,-84.3392,256
23761,Dresbach,Dresbach,MN,Minnesota,Winona,43.8893,-91.3438,256
23762,Horntown,Horntown,VA,Virginia,Accomack,37.9655,-75.4560,255
23763,Jenera,Jenera,OH,Ohio,Hancock,40.8995,-83.7270,255
23764,Chunky,Chunky,MS,Mississippi,Newton,32.3275,-88.9302,255
23765,Gorst,Gorst,WA,Washington,Kitsap,47.5239,-122.7053,255
23766,Boone,Boone,CO,Colorado,Pueblo,38.2495,-104.2583,255
23767,Red Jacket,Red Jacket,WV,West Virginia,Mingo,37.6488,-82.1316,255
23768,Michiana,Michiana,MI,Michigan,Berrien,41.7637,-86.8113,255
23769,Megargel,Megargel,TX,Texas,Archer,33.4535,-98.9298,255
23770,Tuckahoe,Tuckahoe,NJ,New Jersey,Cape May,39.2892,-74.7497,255
23771,Davis City,Davis City,IA,Iowa,Decatur,40.6400,-93.8126,255
23772,Whittier,Whittier,AK,Alaska,Chugach,60.7852,-148.6455,255
23773,Pemberton,Pemberton,MN,Minnesota,Blue Earth,44.0085,-93.7837,255
23774,Briarwood Estates,Briarwood Estates,MO,Missouri,Jefferson,38.1564,-90.5905,255
23775,Fulton,Fulton,OH,Ohio,Morrow,40.4630,-82.8283,255
23776,Pinesburg,Pinesburg,MD,Maryland,Washington,39.6269,-77.8560,255
23777,La Sal,La Sal,UT,Utah,San Juan,38.3026,-109.2646,255
23778,Browntown,Browntown,WI,Wisconsin,Green,42.5788,-89.7894,255
23779,Watha,Watha,NC,North Carolina,Pender,34.6510,-77.9576,255
23780,Norris,Norris,IL,Illinois,Fulton,40.6258,-90.0321,255
23781,Post Lake,Post Lake,WI,Wisconsin,Langlade,45.4352,-89.0921,255
23782,Enchanted Oaks,Enchanted Oaks,TX,Texas,Henderson,32.2667,-96.1090,254
23783,Barnard,Barnard,MO,Missouri,Nodaway,40.1754,-94.8232,254
23784,Cold Brook,Cold Brook,NY,New York,Herkimer,43.2401,-75.0387,254
23785,Henrietta,Henrietta,MO,Missouri,Ray,39.2371,-93.9384,254
23786,Oakland,Oakland,KY,Kentucky,Warren,37.0467,-86.2506,254
23787,Long Beach,Long Beach,MN,Minnesota,Pope,45.6509,-95.4297,254
23788,Tulare,Tulare,SD,South Dakota,Spink,44.7382,-98.5089,254
23789,Utica,Utica,MN,Minnesota,Winona,43.9772,-91.9494,254
23790,Fairhaven,Fairhaven,CA,California,Humboldt,40.7884,-124.2014,254
23791,St. Hilaire,St. Hilaire,MN,Minnesota,Pennington,48.0135,-96.2137,254
23792,Canjilon,Canjilon,NM,New Mexico,Rio Arriba,36.4840,-106.4334,254
23793,Harpster,Harpster,OH,Ohio,Wyandot,40.7384,-83.2502,254
23794,Glenwood,Glenwood,AL,Alabama,Crenshaw,31.6675,-86.1730,254
23795,Pine Village,Pine Village,IN,Indiana,Warren,40.4495,-87.2534,254
23796,Ames,Ames,OK,Oklahoma,Major,36.2470,-98.1861,254
23797,Bessie,Bessie,OK,Oklahoma,Washita,35.3854,-98.9892,253
23798,Lava Hot Springs,Lava Hot Springs,ID,Idaho,Bannock,42.6198,-112.0098,253
23799,West Burke,West Burke,VT,Vermont,Caledonia,44.6431,-71.9792,253
23800,Monetta,Monetta,SC,South Carolina,Saluda,33.8501,-81.6100,253
23801,Jennings,Jennings,MI,Michigan,Missaukee,44.3325,-85.2969,253
23802,Nellie,Nellie,OH,Ohio,Coshocton,40.3384,-82.0713,253
23803,Reliance,Reliance,WY,Wyoming,Sweetwater,41.6682,-109.1977,253
23804,Arthur,Arthur,ND,North Dakota,Cass,47.1043,-97.2184,253
23805,McIntosh,McIntosh,AL,Alabama,Washington,31.2649,-88.0284,253
23806,Spring Lake,Spring Lake,IN,Indiana,Hancock,39.7767,-85.8536,253
23807,Lebanon,Lebanon,OK,Oklahoma,Marshall,33.9737,-96.9177,253
23808,Highgate Center,Highgate Center,VT,Vermont,Franklin,44.9375,-73.0421,253
23809,Watersmeet,Watersmeet,MI,Michigan,Gogebic,46.2872,-89.1937,253
23810,Westport,Westport,KY,Kentucky,Oldham,38.4875,-85.4753,253
23811,Geiger,Geiger,AL,Alabama,Sumter,32.8696,-88.3133,252
23812,Palestine,Palestine,OH,Ohio,Darke,40.0501,-84.7443,252
23813,Ferrer Comunidad,Ferrer Comunidad,PR,Puerto Rico,Moca,18.4054,-67.0671,252
23814,Saratoga,Saratoga,IN,Indiana,Randolph,40.2368,-84.9159,252
23815,Chain of Rocks,Chain of Rocks,MO,Missouri,Lincoln,38.9155,-90.8020,252
23816,Summit,Summit,UT,Utah,Iron,37.8013,-112.9350,252
23817,O'Kean,O'Kean,AR,Arkansas,Randolph,36.1715,-90.8183,252
23818,Ovid,Ovid,CO,Colorado,Sedgwick,40.9609,-102.3883,252
23819,Jacksonville,Jacksonville,VT,Vermont,Windham,42.7976,-72.8192,252
23820,Sanctuary,Sanctuary,TX,Texas,Parker,32.9132,-97.5877,252
23821,Anderson,Anderson,AL,Alabama,Lauderdale,34.9147,-87.2716,252
23822,Cumberland,Cumberland,IA,Iowa,Cass,41.2732,-94.8705,252
23823,Carolina,Carolina,AL,Alabama,Covington,31.2337,-86.5227,252
23824,Maxwell,Maxwell,NE,Nebraska,Lincoln,41.0772,-100.5262,252
23825,Wynot,Wynot,NE,Nebraska,Cedar,42.7399,-97.1697,252
23826,Mingus,Mingus,TX,Texas,Palo Pinto,32.5363,-98.4249,252
23827,Elmo,Elmo,MT,Montana,Lake,47.8290,-114.3484,252
23828,Arkabutla,Arkabutla,MS,Mississippi,Tate,34.7003,-90.1216,252
23829,Waverly,Waverly,AL,Alabama,Chambers,32.7333,-85.5764,252
23830,Tierra Verde,Tierra Verde,TX,Texas,Nueces,27.7616,-97.7174,252
23831,Summertown,Summertown,GA,Georgia,Emanuel,32.7458,-82.2763,252
23832,Raemon,Raemon,NC,North Carolina,Robeson,34.6229,-79.3491,252
23833,Dixon,Dixon,MT,Montana,Sanders,47.3172,-114.3569,252
23834,Clark,Clark,MO,Missouri,Randolph,39.2760,-92.3474,252
23835,Norcatur,Norcatur,KS,Kansas,Decatur,39.8347,-100.1888,252
23836,Harcourt,Harcourt,IA,Iowa,Webster,42.2606,-94.1745,251
23837,Clam Gulch,Clam Gulch,AK,Alaska,Kenai Peninsula,60.2000,-151.3939,251
23838,Anaktuvuk Pass,Anaktuvuk Pass,AK,Alaska,North Slope,68.1500,-151.7162,251
23839,Caryville,Caryville,FL,Florida,Washington,30.7753,-85.8120,251
23840,Lerna,Lerna,IL,Illinois,Coles,39.4177,-88.2885,251
23841,Kirkville,Kirkville,IA,Iowa,Wapello,41.1423,-92.5036,251
23842,Fulton,Fulton,IN,Indiana,Fulton,40.9463,-86.2642,251
23843,Floral,Floral,AR,Arkansas,Independence,35.5889,-91.7590,251
23844,Mountain Meadows,Mountain Meadows,CA,California,Kern,35.0956,-118.4335,251
23845,Mount Hope,Mount Hope,WI,Wisconsin,Grant,42.9697,-90.8596,251
23846,Oxbow Estates,Oxbow Estates,AZ,Arizona,Gila,34.1824,-111.3430,251
23847,White Oak,White Oak,NC,North Carolina,Bladen,34.7396,-78.7186,251
23848,Paris,Paris,MI,Michigan,Mecosta,43.7814,-85.5067,251
23849,College Springs,College Springs,IA,Iowa,Page,40.6214,-95.1210,251
23850,Fountain Springs,Fountain Springs,PA,Pennsylvania,Schuylkill,40.7722,-76.3284,251
23851,Sandy Hook,Sandy Hook,WI,Wisconsin,Grant,42.5466,-90.6168,251
23852,Yuma Proving Ground,Yuma Proving Ground,AZ,Arizona,Yuma,32.8652,-114.4369,251
23853,Halbur,Halbur,IA,Iowa,Carroll,42.0051,-94.9723,250
23854,Arlington,Arlington,KY,Kentucky,Carlisle,36.7904,-89.0132,250
23855,Saulsbury,Saulsbury,TN,Tennessee,Hardeman,35.0488,-89.0884,250
23856,Mays Lick,Mays Lick,KY,Kentucky,Mason,38.5170,-83.8452,250
23857,James City,James City,PA,Pennsylvania,Elk,41.6181,-78.8442,250
23858,Guide Rock,Guide Rock,NE,Nebraska,Webster,40.0737,-98.3288,250
23859,Long Point,Long Point,IL,Illinois,Livingston,41.0050,-88.8926,250
23860,Marquez,Marquez,TX,Texas,Leon,31.2361,-96.2574,250
23861,Dedham,Dedham,IA,Iowa,Carroll,41.9084,-94.8233,250
23862,Boys Ranch,Boys Ranch,TX,Texas,Oldham,35.5332,-102.2537,250
23863,Puako,Puako,HI,Hawaii,Hawaii,19.9628,-155.8389,250
23864,Pickrell,Pickrell,NE,Nebraska,Gage,40.3781,-96.7295,250
23865,Mineral,Mineral,CA,California,Tehama,40.3755,-121.5694,250
23866,Jamestown,Jamestown,CO,Colorado,Boulder,40.1180,-105.3914,250
23867,Wilson,Wilson,WI,Wisconsin,St. Croix,44.9586,-92.1705,250
23868,Donnelly,Donnelly,MN,Minnesota,Stevens,45.6895,-96.0143,250
23869,French Camp,French Camp,MS,Mississippi,Choctaw,33.2931,-89.3993,250
23870,Shipman,Shipman,VA,Virginia,Nelson,37.7272,-78.8424,250
23871,Ivesdale,Ivesdale,IL,Illinois,Champaign,39.9458,-88.4558,250
23872,Egg Harbor,Egg Harbor,WI,Wisconsin,Door,45.0528,-87.2826,250
23873,Superior,Superior,IA,Iowa,Dickinson,43.4336,-94.9467,250
23874,Potrero,Potrero,CA,California,San Diego,32.6131,-116.6068,250
23875,Maitland,Maitland,MO,Missouri,Holt,40.2020,-95.0780,250
23876,Lebanon,Lebanon,KS,Kansas,Smith,39.8101,-98.5572,250
23877,Joice,Joice,IA,Iowa,Worth,43.3642,-93.4573,250
23878,Medina,Medina,ND,North Dakota,Stutsman,46.8938,-99.2999,250
23879,Jamaica,Jamaica,IA,Iowa,Guthrie,41.8454,-94.3070,250
23880,Mission Hill,Mission Hill,SD,South Dakota,Yankton,42.9208,-97.2791,250
23881,Delia,Delia,KS,Kansas,Jackson,39.2394,-95.9651,250
23882,Stillwater,Stillwater,PA,Pennsylvania,Columbia,41.1506,-76.3693,250
23883,Stanton,Stanton,MO,Missouri,Franklin,38.2702,-91.1059,249
23884,Chataignier,Chataignier,LA,Louisiana,Evangeline,30.5696,-92.3168,249
23885,Straughn,Straughn,IN,Indiana,Henry,39.8082,-85.2909,249
23886,Slaughters,Slaughters,KY,Kentucky,Webster,37.4903,-87.5021,249
23887,Manter,Manter,KS,Kansas,Stanton,37.5245,-101.8834,249
23888,Oxbow,Oxbow,ND,North Dakota,Cass,46.6687,-96.8101,249
23889,Deseret,Deseret,UT,Utah,Millard,39.2876,-112.6511,249
23890,Lac La Belle,Lac La Belle,WI,Wisconsin,Waukesha,43.1432,-88.5300,249
23891,Waco,Waco,NE,Nebraska,York,40.8970,-97.4619,249
23892,Kistler,Kistler,WV,West Virginia,Logan,37.7656,-81.8578,249
23893,Renwick,Renwick,IA,Iowa,Humboldt,42.8269,-93.9813,249
23894,Tusayan,Tusayan,AZ,Arizona,Coconino,35.9549,-112.1202,249
23895,Leland,Leland,MI,Michigan,Leelanau,45.0214,-85.7575,249
23896,Burkettsville,Burkettsville,OH,Ohio,Mercer,40.3530,-84.6426,249
23897,Jamestown,Jamestown,KS,Kansas,Cloud,39.5996,-97.8613,249
23898,Groveland,Groveland,CA,California,Tuolumne,37.8325,-120.2392,249
23899,Rochelle,Rochelle,TX,Texas,McCulloch,31.2232,-99.2066,249
23900,Henrieville,Henrieville,UT,Utah,Garfield,37.5638,-112.0020,249
23901,Pittman,Pittman,FL,Florida,Lake,28.9967,-81.6462,249
23902,Kapowsin,Kapowsin,WA,Washington,Pierce,46.9727,-122.2273,249
23903,Sumner,Sumner,MS,Mississippi,Tallahatchie,33.9693,-90.3693,249
23904,Steamboat Rock,Steamboat Rock,IA,Iowa,Hardin,42.4081,-93.0662,249
23905,La Presa,La Presa,TX,Texas,Webb,27.3995,-99.4374,249
23906,Twin Lakes,Twin Lakes,MN,Minnesota,Mahnomen,47.2261,-95.6555,249
23907,Belknap,Belknap,MT,Montana,Sanders,47.6473,-115.4222,249
23908,Nixon,Nixon,TN,Tennessee,Hardin,35.1148,-88.2583,249
23909,Churchville,Churchville,VA,Virginia,Augusta,38.2247,-79.1619,249
23910,Ragsdale,Ragsdale,IN,Indiana,Knox,38.7467,-87.3241,248
23911,Northfork,Northfork,WV,West Virginia,McDowell,37.4196,-81.4274,248
23912,Harpers Ferry,Harpers Ferry,IA,Iowa,Allamakee,43.2006,-91.1522,248
23913,Curryville,Curryville,MO,Missouri,Pike,39.3457,-91.3413,248
23914,Panama,Panama,NE,Nebraska,Lancaster,40.5998,-96.5111,248
23915,Taylor Landing,Taylor Landing,TX,Texas,Jefferson,29.8641,-94.1348,248
23916,Lehigh,Lehigh,OK,Oklahoma,Coal,34.4707,-96.2208,248
23917,Westside,Westside,IA,Iowa,Crawford,42.0757,-95.1014,248
23918,Georgetown,Georgetown,MS,Mississippi,Copiah,31.8698,-90.1648,248
23919,Hamilton,Hamilton,MS,Mississippi,Monroe,33.7460,-88.4095,248
23920,San Pierre,San Pierre,IN,Indiana,Starke,41.1989,-86.8921,248
23921,Dadeville,Dadeville,MO,Missouri,Dade,37.4793,-93.6739,248
23922,Trinity Village,Trinity Village,CA,California,Trinity,40.8789,-123.5132,248
23923,Midvale,Midvale,ID,Idaho,Washington,44.4618,-116.7435,248
23924,Blanford,Blanford,IN,Indiana,Vermillion,39.6670,-87.5203,248
23925,Girard,Girard,GA,Georgia,Burke,33.0400,-81.7122,248
23926,Bartow,Bartow,GA,Georgia,Jefferson,32.8816,-82.4712,248
23927,Branchdale,Branchdale,PA,Pennsylvania,Schuylkill,40.6732,-76.3222,248
23928,Clyde Park,Clyde Park,MT,Montana,Park,45.8839,-110.6059,248
23929,Swan Lake,Swan Lake,NY,New York,Sullivan,41.7573,-74.7829,248
23930,Vernon,Vernon,CA,California,Los Angeles,34.0019,-118.2105,248
23931,Sandia Park,Sandia Park,NM,New Mexico,Bernalillo,35.1649,-106.3657,247
23932,Knottsville,Knottsville,KY,Kentucky,Daviess,37.7726,-86.9064,247
23933,Uehling,Uehling,NE,Nebraska,Dodge,41.7348,-96.5058,247
23934,Dundee,Dundee,IA,Iowa,Delaware,42.5793,-91.5464,247
